timestamp,buy_and_hold,long_short
2025-01-01,1.0,1.0
2025-01-02,1.0721638871731523,1.0
2025-01-03,1.1220918262301833,1.0465674507921268
2025-01-04,1.1152460366481367,1.04018242918867
2025-01-05,1.0984661313568047,1.0245319251080172
2025-01-06,1.1232242124768377,1.0476236197791644
2025-01-07,1.0406114885731934,0.9705712914066248
2025-01-08,1.0164710726786084,0.9480556889102254
2025-01-09,0.9520280008235539,0.8879500720115217
2025-01-10,0.9660798847024915,0.9010561689870378
2025-01-11,0.9681387687873176,0.9029764762361977
2025-01-12,0.9702491249742643,0.9049447911665865
2025-01-13,0.9412188593782174,0.8778684589534325
2025-01-14,0.9654622194770438,0.9004800768122898
2025-01-15,1.0596046942557138,0.9882861257801248
2025-01-16,1.0868334362775378,1.0136821891502639
2025-01-17,1.1299155857525223,1.053864618338934
2025-01-18,1.3484146592546842,1.2576572251560247
2025-01-19,1.2991558575252213,1.2117138742198748
2025-01-20,1.2465513691579164,1.1626500240038402
2025-01-21,1.2885011323862468,1.2017762842054727
2025-01-22,1.3247374922791848,1.2355736917906863
2025-01-23,1.3028618488779082,1.2151704272683628
2025-01-24,1.304097179328804,1.216322611617859
2025-01-25,1.3197446983734817,1.2309169467114738
2025-01-26,1.2378525838995267,1.1545367258761403
2025-01-27,1.209079678814083,1.1277004320691313
2025-01-28,1.1687255507514929,1.0900624099855978
2025-01-29,1.1743874819847646,1.0953432549207875
2025-01-30,1.2265801935351044,1.1440230436869903
2025-01-31,1.1929689108503194,1.1126740278444553
2025-02-01,1.09651019147622,1.0227076332213156
2025-02-02,1.0475602223594813,0.9770523283725399
2025-02-03,1.1131871525633108,1.0382621219395107
2025-02-04,1.063619518221124,0.9920307249159869
2025-02-05,1.0094708667901997,0.9415266442630824
2025-02-06,0.9755507514926909,0.9098895823331735
2025-02-07,0.9882643607164915,0.9217474795967356
2025-02-08,1.0259419394688076,0.9568891022563611
2025-02-09,1.0318612312126825,0.9624099855976959
2025-02-10,1.0318612312126825,0.9624099855976959
2025-02-11,1.0188902614782784,0.9503120499279887
2025-02-12,1.0128680255301623,0.9446951512241961
2025-02-13,0.9997941115915171,0.9325012001920311
2025-02-14,1.026353716285773,0.9572731637061934
2025-02-15,1.0009779699402923,0.9336053768602981
2025-02-16,0.9690137945233682,0.9037926068170912
2025-02-17,0.9137842289479102,0.8522803648583779
2025-02-18,0.871525633106856,0.8128660585693716
2025-02-19,0.8695696932262713,0.8110417666826697
2025-02-20,0.9059089973234508,0.8449351896303414
2025-02-21,0.8695696932262714,0.8110417666826697
2025-02-22,0.8856804611900351,0.8260681709073457
2025-02-23,0.8644224830142064,0.8062409985597702
2025-02-24,0.7299258801729464,0.6807969275084018
2025-02-25,0.7428968499073504,0.692894863178109
2025-02-26,0.6965719579987648,0.649687950072012
2025-02-27,0.7086679019971177,0.6609697551608261
2025-02-28,0.7627136092238008,0.7113778204512726
2025-03-01,0.7394482190652667,0.7113778204512726
2025-03-02,0.9199094091002677,0.7113778204512726
2025-03-03,0.731727403747169,0.5658542466167912
2025-03-04,0.7453160387070209,0.576362513436349
2025-03-05,0.7528824377187564,0.5822137074608754
2025-03-06,0.7375952233889232,0.570391907288873
2025-03-07,0.7174696314597487,0.5548285272644522
2025-03-08,0.7052192711550339,0.5453551655104569
2025-03-09,0.6512250360304714,0.5036007265191081
2025-03-10,0.6090179122915379,0.47096141291290605
2025-03-11,0.6452028000823552,0.4989436537240768
2025-03-12,0.6516882849495572,0.5039589628879567
2025-03-13,0.6349598517603458,0.4910226495684254
2025-03-14,0.6873069796170473,0.5315033592483126
2025-03-15,0.6992999794111591,0.5407777007973921
2025-03-16,0.649217624047766,0.5020483689207644
2025-03-17,0.6588943792464482,0.509531528625601
2025-03-18,0.6450998558781139,0.4988640456421106
2025-03-19,0.6965719579987646,0.538668086625284
2025-03-20,0.6567840230595016,0.5078995629452909
2025-03-21,0.6612620959439982,0.511362514510827
2025-03-22,0.6614165122503602,0.5114819266337766
2025-03-23,0.6838068766728431,0.5287966844614569
2025-03-24,0.7258081120032941,0.5612767819037263
2025-03-25,0.7393452748610251,0.5717452446823008
2025-03-26,0.706969322627136,0.5467085029038848
2025-03-27,0.7125797817582868,0.5510471433710508
2025-03-28,0.6665637224624252,0.5154623307320939
2025-03-29,0.6412394482190651,0.49587874256837267
2025-03-30,0.6425262507720814,0.496873843592952
2025-03-31,0.6409820877084619,0.4956797223634568
2025-04-01,0.6520485896644018,0.5042375911748391
2025-04-02,0.6043854231006793,0.4673790492244207
2025-04-03,0.6030986205476631,0.4663839481998414
2025-04-04,0.6320774140415893,0.48879362327336795
2025-04-05,0.6193638048177886,0.47896202515052416
2025-04-06,0.5450895614576898,0.42152479401180515
2025-04-07,0.5506485484867201,0.4258236304379879
2025-04-08,0.5425159563516573,0.41953459196264653
2025-04-09,0.6127753757463453,0.473867107904678
2025-04-10,0.5806053119209387,0.4489895822901947
2025-04-11,0.6249227918468188,0.4832608615767069
2025-04-12,0.6806670784434835,0.5263686379614837
2025-04-13,0.6607988470249123,0.5110042781419788
2025-04-14,0.6661004735433392,0.5151040943632456
2025-04-15,0.6490632077414039,0.5019289567978151
2025-04-16,0.6759831171505042,0.5227464702320148
2025-04-17,0.6940498249948526,0.5367176886171087
2025-04-18,0.6899835289273212,0.533573169379438
2025-04-19,0.7198888202594192,0.5566993171906617
2025-04-20,0.7095943998352892,0.5487385089940271
2025-04-21,0.7029544986617251,0.5436037877071976
2025-04-22,0.7658019353510396,0.5922045217476523
