mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.000199136291725216,0.00541161785182133,-0.14789017834575632,5.286272598056038,-0.0343103847179389,-0.002318009255503739,0.00024841723936397386,0.002649370863755607,0.030781060113579173,0.0,0.1
