Date,long_short
2025-01-01 17:00:00+00:00,-0.0035080099394544373
2025-01-01 17:10:00+00:00,-0.0033837934021125893
2025-01-01 17:20:00+00:00,-0.004009513212692051
2025-01-01 17:30:00+00:00,-0.0021975554514790385
2025-01-01 17:40:00+00:00,-0.0023027686919180335
2025-01-01 17:50:00+00:00,0.0002900491145791939
2025-01-01 18:00:00+00:00,-0.00032828506767001997
2025-01-01 18:10:00+00:00,-0.00105508347871075
2025-01-01 18:20:00+00:00,-0.0007488694187447464
2025-01-01 18:30:00+00:00,0.0004981758444237983
2025-01-01 18:40:00+00:00,-0.0007319512240904213
2025-01-01 18:50:00+00:00,-0.0018716848421044263
2025-01-01 19:00:00+00:00,-0.0019349521884511889
2025-01-01 19:10:00+00:00,-0.0019188652805908202
2025-01-01 19:20:00+00:00,-0.0006830446971916038
2025-01-01 19:30:00+00:00,-0.0009768600008751571
2025-01-01 19:40:00+00:00,-0.0018724216229619728
2025-01-01 19:50:00+00:00,-0.001749103956587561
2025-01-01 20:00:00+00:00,-0.002101941828479781
2025-01-01 20:10:00+00:00,-0.0011388574123452067
2025-01-01 20:20:00+00:00,-0.0014269555324482042
2025-01-01 20:30:00+00:00,-0.002319639320817579
2025-01-01 20:40:00+00:00,-0.0032619432741823884
2025-01-01 20:50:00+00:00,-0.002952780463467586
2025-01-01 21:00:00+00:00,-0.002954884833940241
2025-01-01 21:10:00+00:00,-0.002725086114466202
2025-01-01 21:20:00+00:00,-0.003773774376823802
2025-01-01 21:30:00+00:00,-0.0015468022640148238
2025-01-01 21:40:00+00:00,-0.0015305841101109774
2025-01-01 21:50:00+00:00,-0.0025431217623456126
2025-01-01 22:00:00+00:00,0.001079627482306167
2025-01-01 22:10:00+00:00,0.0005792874329970665
2025-01-01 22:20:00+00:00,0.0012455298097064915
2025-01-01 22:30:00+00:00,0.0018739160764285057
2025-01-01 22:40:00+00:00,0.003125658125437303
2025-01-01 22:50:00+00:00,0.004293347836198835
2025-01-01 23:00:00+00:00,0.005314092965484463
2025-01-01 23:10:00+00:00,0.006321775271487029
2025-01-01 23:20:00+00:00,0.005063931184627446
2025-01-01 23:30:00+00:00,0.003272738185322588
2025-01-01 23:40:00+00:00,0.003052259324666906
2025-01-01 23:50:00+00:00,0.001831362418527771
2025-01-02 00:00:00+00:00,0.005380300948039984
2025-01-02 00:10:00+00:00,0.0023307703299335625
2025-01-02 00:20:00+00:00,0.004329646693570499
2025-01-02 00:30:00+00:00,0.007069978327759685
2025-01-02 00:40:00+00:00,0.010641587988340362
2025-01-02 00:50:00+00:00,0.011903431224576488
2025-01-02 01:00:00+00:00,0.008971084056340395
2025-01-02 01:10:00+00:00,0.011299782775082479
2025-01-02 01:20:00+00:00,0.013198778494073027
2025-01-02 01:30:00+00:00,0.014043606705494094
2025-01-02 01:40:00+00:00,0.013535889843829807
2025-01-02 01:50:00+00:00,0.013179726034175498
2025-01-02 02:00:00+00:00,0.011807007499694766
2025-01-02 02:10:00+00:00,0.012147413880316815
2025-01-02 02:20:00+00:00,0.011685713262939768
2025-01-02 02:30:00+00:00,0.010631013459471372
2025-01-02 02:40:00+00:00,0.011803952637018167
2025-01-02 02:50:00+00:00,0.0116092076815566
2025-01-02 03:00:00+00:00,0.013730164790008326
2025-01-02 03:10:00+00:00,0.013694838485498462
2025-01-02 03:20:00+00:00,0.012522464598085703
2025-01-02 03:30:00+00:00,0.014420092740836887
2025-01-02 03:40:00+00:00,0.013556998102606244
2025-01-02 03:50:00+00:00,0.013958062349179512
2025-01-02 04:00:00+00:00,0.014983732121396587
2025-01-02 04:10:00+00:00,0.01489608817021515
2025-01-02 04:20:00+00:00,0.01506644677986091
2025-01-02 04:30:00+00:00,0.01145972438089049
2025-01-02 04:40:00+00:00,0.01032552244904128
2025-01-02 04:50:00+00:00,0.009407458177367545
2025-01-02 05:00:00+00:00,0.012195302592707069
2025-01-02 05:10:00+00:00,0.011148974000841694
2025-01-02 05:20:00+00:00,0.010219873996256013
2025-01-02 05:30:00+00:00,0.010348554266759846
2025-01-02 05:40:00+00:00,0.010559244105478705
2025-01-02 05:50:00+00:00,0.009523312821779983
2025-01-02 06:00:00+00:00,0.00904827200026559
2025-01-02 06:10:00+00:00,0.00991809587419712
2025-01-02 06:20:00+00:00,0.009073141667192974
2025-01-02 06:30:00+00:00,0.009247961525883808
2025-01-02 06:40:00+00:00,0.008360195069885501
2025-01-02 06:50:00+00:00,0.008748750193029675
2025-01-02 07:00:00+00:00,0.009044547950949111
2025-01-02 07:10:00+00:00,0.009420038065768965
2025-01-02 07:20:00+00:00,0.007499724162034926
2025-01-02 07:30:00+00:00,0.007969739494188888
2025-01-02 07:40:00+00:00,0.010256623926208297
2025-01-02 07:50:00+00:00,0.009421808195783088
2025-01-02 08:00:00+00:00,0.009519247231342787
2025-01-02 08:10:00+00:00,0.009284325525141579
2025-01-02 08:20:00+00:00,0.0107086756244259
2025-01-02 08:30:00+00:00,0.01045573519071219
2025-01-02 08:40:00+00:00,0.00921975891075233
2025-01-02 08:50:00+00:00,0.007589415170650593
2025-01-02 09:00:00+00:00,0.009131585997325997
2025-01-02 09:10:00+00:00,0.007792236785631124
2025-01-02 09:20:00+00:00,0.005875912721394316
2025-01-02 09:30:00+00:00,0.004757074416534612
2025-01-02 09:40:00+00:00,0.004976869878724033
2025-01-02 09:50:00+00:00,0.0023272961417497573
2025-01-02 10:00:00+00:00,0.0038359899206596992
2025-01-02 10:10:00+00:00,0.004442399576082501
2025-01-02 10:20:00+00:00,0.004093293080554616
2025-01-02 10:30:00+00:00,0.0034022749388413764
2025-01-02 10:40:00+00:00,0.0037024569396735263
2025-01-02 10:50:00+00:00,0.0033657565840923276
2025-01-02 11:00:00+00:00,0.003090538252215058
2025-01-02 11:10:00+00:00,0.004014673785806888
2025-01-02 11:20:00+00:00,0.004375776187957703
2025-01-02 11:30:00+00:00,0.0035636129814875517
2025-01-02 11:40:00+00:00,0.0033329207197225763
2025-01-02 11:50:00+00:00,0.0037499824690276906
2025-01-02 12:00:00+00:00,0.0031783086390271276
2025-01-02 12:10:00+00:00,0.002414605464972075
2025-01-02 12:20:00+00:00,0.004238836420655145
2025-01-02 12:30:00+00:00,0.00337657910608935
2025-01-02 12:40:00+00:00,0.0017317827327973934
2025-01-02 12:50:00+00:00,0.00287039264506439
2025-01-02 13:00:00+00:00,0.0024082850096986963
2025-01-02 13:10:00+00:00,0.004869752049406317
2025-01-02 13:20:00+00:00,0.00447903324329979
