mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.00010726919266331684,0.008579559899353209,1.5484245210319298,27.182060454424853,-0.06513477729432093,-0.003248513955831367,0.0001765692597506252,0.0033809198245539074,0.12096447372859409,9.411457985453528e-29,0.1
