mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
3.343296029582585e-06,0.00022263589207948813,-0.406042920419099,17.691676225712545,-0.004377267433260989,-0.00010019390145483697,4.030756979744865e-07,0.00010741403900045298,0.001971408342506464,0.0,0.1
