mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.013741076608164841,0.061105703997777046,0.899988155668337,2.444697739569762,-0.1619334209307015,-0.013358245317371564,0.004530019071750102,0.026669158665120984,0.22819689033288532,9.913988102936966e-11,0.1
