mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.00015609211838987224,0.0070452133589688415,-0.01858539254297468,4.815218820567744,-0.03953467034308389,-0.0030825376578196284,6.361954020128735e-05,0.0035116442043445772,0.04267569589223541,0.0,0.1
