mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.00292039550043458,0.03825939045103249,0.16532728979787223,0.3860356558456428,-0.08995369662910235,-0.02122984237350245,-0.0014529446694719894,0.029948684481183374,0.1131979258623943,1.7269627995321259e-15,0.1
