mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
2.3099227780169237e-06,0.0003684587074933341,0.22514680968459266,5.077265642295244,-0.002687487733098237,-0.00018660652518089904,4.435671672275987e-06,0.00018778564576873435,0.0030693629118156095,0.0,0.1
