mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
2.66458598597787e-06,0.0002855014050516485,0.02073498593341109,6.1575696327678235,-0.002709999319341172,-0.00013106802178715072,4.109673487029397e-06,0.0001396206076343276,0.0022958596747418626,0.0,0.1
