mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
3.343296029582586e-05,0.0022263589207948816,-0.4060429204190992,17.691676225712545,-0.043772674332609895,-0.0010019390145483698,4.030756979744865e-06,0.0010741403900045299,0.019714083425064644,0.0,0.1
