mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
-1.681002020920742e-05,0.003671549356097469,-3.3336832008231565,145.88009497448405,-0.12525803697778715,-0.0012919898438025212,0.0,0.0013483580969930742,0.06166107034590668,0.0,0.1
