mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
1.513501423490302e-07,0.00024088681510382184,0.039436410636506714,17.414863245389775,-0.002758029336010814,-0.00010630360918071347,4.9797502654769234e-08,0.00010833076108518469,0.00404091979031076,3.496813502652273e-30,0.1
