mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
-1.641361628869398e-07,0.0002677399721970529,-0.5133314939862251,31.044623083252393,-0.005274008106221295,-0.00011824991523754492,0.0,0.00012282498985261014,0.004699731877029034,1.046532599227095e-29,0.1
