mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
-0.00018246614162739742,0.029851898515160253,-0.1632960493861126,0.6576485124469027,-0.08058174281371056,-0.01647782749634885,0.00018071744876113627,0.019386861009755396,0.08492147536753425,5.43843487775945e-06,0.1
