mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.004138226785537624,0.03699524152591125,0.8214795508969257,3.7871459199558637,-0.09319451202747153,-0.011262606412537401,0.0,0.019249017185795303,0.15958439540315705,0.00022331030360931862,0.1
