mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
-0.00012709032250886565,0.007156130208241148,-1.0919692599621351,19.737988791096573,-0.08571378005813202,-0.00290803156206465,-3.2299689429748923e-06,0.002897725399835238,0.048924180256876504,1.623004183988283e-17,0.1
