mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
6.571853768403675e-07,0.0002622740276188159,-0.8469819718311665,18.937797199312215,-0.004814853062115177,-0.00010866566359517549,2.5670542063593873e-06,0.00011655150465195163,0.0023555165403607247,0.0,0.1
