mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
-0.0016471564270201348,0.038779952844653263,0.2335387399438075,5.448257172466951,-0.13280013116597633,-0.017384871654405304,-0.0013026893067675793,0.014077786018999894,0.17323434019259765,6.099580705422163e-05,0.1
