mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
4.6310321079464186e-05,0.007658758439829405,0.058590804083442014,15.923332549658909,-0.06740058903560708,-0.0030538001100293144,0.00016915588338228815,0.0033871506499973947,0.08812785281948265,0.0,0.1
