mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
1.9947635932255213e-05,0.0027982724823581145,0.02077693166244343,10.460829596348301,-0.03148342143837457,-0.001177559224304403,1.4356368126300367e-05,0.0012735378779415996,0.03615268138833727,0.0,0.1
