mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
4.196161465363748e-05,0.006185598962048245,-0.6346367766958777,7.903566198162008,-0.046958001201648614,-0.0026536178120988296,0.00016962443435275532,0.0028683354080918377,0.040274350640814305,0.0,0.1
