mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
-1.0083828092385092e-05,0.006564188357949336,-0.241848680038849,13.119297573927543,-0.05141469982114444,-0.0028414155149807385,0.0003448275896236197,0.003047234455468839,0.05399071895604379,6.719851443067219e-25,0.1
