mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
7.368584938963687e-06,0.003093455818842468,-0.4710123746367094,39.106345775059026,-0.0646716386018289,-0.00133441592423722,3.811629281358364e-05,0.0013884103962951144,0.06316487609741372,0.0,0.1
