mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
1.0432349934125757e-05,0.000570518982098216,0.22718146526029695,11.040689929995832,-0.005060731233855653,-0.00018818221586460737,0.0,0.00019450098961734525,0.005554873346201805,0.0,0.1
