timestamp,buy_and_hold,long_short
2025-01-01 00:00:00,1.0,1.0
2025-01-01 00:10:00,1.002723884163242,1.0
2025-01-01 00:20:00,1.00248494695594,1.0
2025-01-01 00:30:00,1.0047309567045783,1.0
2025-01-01 00:40:00,1.0043486571728952,1.0
2025-01-01 00:50:00,1.0086017394628692,1.0
2025-01-01 01:00:00,1.0066424543629937,1.0
2025-01-01 01:10:00,1.0034884832266082,1.0
2025-01-01 01:20:00,1.0033929083436874,1.0
2025-01-01 01:30:00,1.0055911306508651,1.0
2025-01-01 01:40:00,1.0054477683264842,1.0
2025-01-01 01:50:00,1.0008601739462872,1.0
2025-01-01 02:00:00,1.002580521838861,1.0
2025-01-01 02:10:00,1.002054859982797,1.0
2025-01-01 02:20:00,1.0024849469559403,1.0
2025-01-01 02:30:00,1.0049698939118805,1.0
2025-01-01 02:40:00,1.0042530822899747,1.0
2025-01-01 02:50:00,1.0062601548313108,1.0
2025-01-01 03:00:00,1.0053999808850238,1.0
2025-01-01 03:10:00,1.0047309567045786,1.0
2025-01-01 03:20:00,1.004253082289975,1.0
2025-01-01 03:30:00,1.0057344929752468,1.0
2025-01-01 03:40:00,1.006738029245915,1.0
2025-01-01 03:50:00,1.0068336041288357,1.0
2025-01-01 04:00:00,1.0059256427410883,1.0
2025-01-01 04:10:00,1.005399980885024,1.0
2025-01-01 04:20:00,1.007502628309281,1.0
2025-01-01 04:30:00,1.0057822804167071,1.0
2025-01-01 04:40:00,1.0054477683264846,1.0
2025-01-01 04:50:00,1.0048743190289597,1.0
2025-01-01 05:00:00,1.008123865048266,0.9967662164732736
2025-01-01 05:10:00,1.0147663194112593,1.0033338361210637
2025-01-01 05:20:00,1.0170601166013575,1.0010658811347766
2025-01-01 05:30:00,1.0182070151964069,0.9999370186084768
2025-01-01 05:40:00,1.0251361942081625,0.9931321719525316
2025-01-01 05:50:00,1.0206441747108865,0.997483953798678
2025-01-01 06:00:00,1.0190671891426937,0.9990251547760806
2025-01-01 06:10:00,1.021838860747396,0.9963079937455054
2025-01-01 06:20:00,1.0246583197935586,0.9935589794990954
2025-01-01 06:30:00,1.0217432858644753,0.9963855394165213
2025-01-01 06:40:00,1.0220300105132376,0.9961059307342099
2025-01-01 06:50:00,1.024562744910638,0.9936374398598978
2025-01-01 07:00:00,1.0214565612157132,0.9966498667997715
2025-01-01 07:10:00,1.0210264742425696,0.9970695088489503
2025-01-01 07:20:00,1.0219822230717772,0.9980028323618669
2025-01-01 07:30:00,1.0196406384402186,0.995716189755221
2025-01-01 07:40:00,1.0178725031061842,0.9939895412563249
2025-01-01 07:50:00,1.0152919812673236,0.9914695677714498
2025-01-01 08:00:00,1.0180636528720257,0.9941762059589082
2025-01-01 08:10:00,1.0174902035745013,0.9936162118511582
2025-01-01 08:20:00,1.0133804836089082,0.9976295029567003
2025-01-01 08:30:00,1.0134282710503684,0.9976765476375903
2025-01-01 08:40:00,1.007884927840964,0.9922193646543321
2025-01-01 08:50:00,1.0084583771384885,0.9927839008250139
2025-01-01 09:00:00,1.0076937780751223,0.9920311859307712
2025-01-01 09:10:00,1.0035840581095292,0.9879853433742176
2025-01-01 09:20:00,1.0020070725413366,0.9864328689048425
2025-01-01 09:30:00,1.000191149765842,0.9846451710310165
2025-01-01 09:40:00,1.0040619325241333,0.9884557901831194
2025-01-01 09:50:00,1.0060690050654695,0.9904316667805061
2025-01-01 10:00:00,1.008506164579949,0.9928309455059041
2025-01-01 10:10:00,1.0090796138774736,0.9922664093352221
2025-01-01 10:20:00,1.0083150148141073,0.9930182687096003
2025-01-01 10:30:00,1.0102265124725227,0.9911357696219991
2025-01-01 10:40:00,1.0084105896970281,0.9929173760196167
2025-01-01 10:50:00,1.0078371403995037,0.9934820148459003
2025-01-01 11:00:00,1.0075504157507413,0.9937646555329117
2025-01-01 11:10:00,1.016821179394056,1.0029085723975193
2025-01-01 11:20:00,1.0183981649622487,1.0013531638586943
2025-01-01 11:30:00,1.017442416133041,1.0022929162530996
2025-01-01 11:40:00,1.021647710981555,0.9981502373450974
2025-01-01 11:50:00,1.0206441747108868,0.9991306926977448
2025-01-01 12:00:00,1.0222211602790794,0.9975869473630213
2025-01-01 12:10:00,1.0243715951447967,0.9954883352069119
2025-01-01 12:20:00,1.0324476727516014,0.9876399713027337
2025-01-01 12:30:00,1.0328299722832848,0.9872742633753823
2025-01-01 12:40:00,1.030488387651726,0.9895125661980073
2025-01-01 12:50:00,1.0359839434196698,0.984235532942917
2025-01-01 13:00:00,1.041479499187614,0.9790144855565784
2025-01-01 13:10:00,1.0412883494217724,0.9791941706966273
2025-01-01 13:20:00,1.0369396922488776,0.9832835084448324
2025-01-01 13:30:00,1.034120233202715,0.98595707529115
2025-01-01 13:40:00,1.0351715569148434,0.9849547159724621
2025-01-01 13:50:00,1.0347414699417,0.9845454927962201
2025-01-01 14:00:00,1.0408582624486293,0.9903655557472163
2025-01-01 14:10:00,1.0392812768804365,0.9888650707676625
2025-01-01 14:20:00,1.0375609289878627,0.9905019634726301
2025-01-01 14:30:00,1.0366529676001153,0.9913687439307168
2025-01-01 14:40:00,1.0388989773487534,0.9892208468687731
2025-01-01 14:50:00,1.0388989773487534,0.9892208468687731
2025-01-01 15:00:00,1.0369396922488776,0.9910864427621318
2025-01-01 15:10:00,1.0387556150243722,0.9928220658242526
2025-01-01 15:20:00,1.0416706489534557,0.9956081975818678
2025-01-01 15:30:00,1.0403803880340252,0.9943749917219397
2025-01-01 15:40:00,1.0578705916085258,0.9776582011762491
