mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
1.790100877259699e-06,0.0003478907116387806,2.2202386717178673,65.38394004339997,-0.004876624673242347,-0.00013900957929182666,0.0,0.0001471399934402262,0.008486069694103537,3.4954520441901756e-30,0.1
