mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.00013450357591140945,0.00879993966711195,-0.22847364326512123,4.496347400765193,-0.05196182912467062,-0.004476533691212481,0.00027007735951389833,0.005056509406511367,0.06009037200606482,0.0,0.1
