mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.0047372427484096286,0.025044848118408628,0.7650446472344966,2.3383984211531366,-0.057491789143002237,-0.009838053137159797,0.0009134510578210353,0.015010992284478775,0.09803226217916006,2.6357675353188473e-14,0.1
