mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
2.8451094567687386e-05,0.0031557853423651635,-1.062484151755692,36.4742897216224,-0.07504224540594784,-0.0012650223065859834,0.0,0.0013454425171230966,0.04052031924706778,0.0,0.1
