mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.0027278562480043188,0.03911250519867082,0.7169338817873041,3.301859919508454,-0.09424046461374863,-0.015954905177923334,0.002942140075887667,0.02157525343076544,0.17033108489524307,1.8294396105168994e-10,0.1
