Coin,Date,Price (USD),Volume 24h (USD),Percent Change 1h,Percent Change 24h,Percent Change 7d,Circulating Supply,Total Supply,Max Supply,Num Market Pairs
Ethereum,2025-04-23T23:25:00.000Z,1802.3166345960635,21848337571.9,0.367187756603,3.133366572197,14.229191572781,120713090.18,120713090.18,,10306
Ethereum,2025-04-23T23:30:00.000Z,1801.046793408536,21794136827.82,0.266344748907,2.341868112234,14.134254875901,120713090.18,120713090.18,,10306
Ethereum,2025-04-23T23:35:00.000Z,1800.99085728173,23214591599.18,0.07476549629,2.43708300945,14.279334701151,120713090.18,120713090.18,,10306
Ethereum,2025-04-23T23:40:00.000Z,1799.2992609559892,23147134622.17,-0.153775813302,2.239789344767,14.311124636071,120713090.18,120713090.18,,10306
Ethereum,2025-04-23T23:45:00.000Z,1796.7202871404145,22306689914.05,-0.460640650729,2.159462743398,13.915063237939,120713090.18,120713090.18,,10306
Ethereum,2025-04-23T23:50:00.000Z,1793.4613695104306,22141894615.14,-0.574046179821,1.74126685541,13.605747075323,120713090.18,120713090.18,,10306
Ethereum,2025-04-23T23:55:00.000Z,1794.605691259042,22700469738.81,-0.451495891918,2.108622718936,13.704770320143,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T00:00:00.000Z,1796.0691410076224,22916135874.65,-0.426829412787,2.229424478203,13.874093645628,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T00:05:00.000Z,1794.4984627506649,22547934671.49,-0.438748126509,1.95442507574,13.54144455131,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T00:10:00.000Z,1796.6048629790528,21995377773.46,-0.561892699173,2.568241375806,13.721647085371,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T00:15:00.000Z,1793.6412691144012,22790832267.99,-0.685944664614,2.20397045735,13.534380715474,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T00:20:00.000Z,1795.0953074078868,22751834916.68,-0.379410072799,2.081192249506,13.777636674813,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T00:25:00.000Z,1791.181370188153,22549784035.18,-0.61783064053,1.7829781081,13.428470285185,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T00:30:00.000Z,1787.6110629128348,21232960762.98,-0.745995636808,1.914850822456,12.932952253889,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T00:35:00.000Z,1789.6425369140622,22582165316.56,-0.630115379086,2.148595175796,13.036739010334,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T00:40:00.000Z,1790.168296874232,22651654384.23,-0.507473341422,2.11689529084,12.941624183311,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T00:45:00.000Z,1793.32047325242,21941189915.86,-0.189223326097,2.550357766219,13.363460148021,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T00:50:00.000Z,1788.6573024721765,21741265470.42,-0.267865654646,2.235827462983,13.028996683093,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T00:55:00.000Z,1790.0668531594335,21887718689.81,-0.252915619387,2.199723164633,13.074204414483,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T01:00:00.000Z,1790.5646307102,21891856347.46,-0.306475411873,2.200011341512,12.982173472884,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T01:05:00.000Z,1792.0854468312214,22426928484.52,-0.134467427503,2.075084271569,13.166457269781,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T01:10:00.000Z,1794.5988732433827,22272684709.03,-0.11165447545,0.997724614371,13.051528409609,120713090.18,120713090.18,,10306
Ethereum,2025-04-24T01:15:00.000Z,1788.3285286597277,21425131332.39,-0.296198607055,0.668865946109,12.586073049081,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T01:20:00.000Z,1785.3869379853961,21403276469.55,-0.540827519432,0.798215322973,12.507312087627,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T01:25:00.000Z,1785.4960365474017,21967819782.12,-0.31740692123,0.978749563051,12.495591790801,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T01:30:00.000Z,1786.4885197433039,21106221614.26,-0.062795716183,0.230568272287,12.429883464137,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T01:35:00.000Z,1789.0520039090893,21260019973.54,-0.032997260223,0.948576316705,12.557887068276,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T01:40:00.000Z,1791.5252912075014,21202432039.72,0.075802612282,1.10425107098,12.943389101396,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T01:45:00.000Z,1794.0354105880606,21013943610.02,0.039866680067,1.106383357013,13.142485971152,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T01:50:00.000Z,1793.9998671436763,21684411035.77,0.298691351558,1.444676888095,13.168756397113,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T01:55:00.000Z,1795.342425203828,21610157434.52,0.294713688211,1.6708906003,13.157553632939,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T02:00:00.000Z,1795.5860891621421,20992912049.02,0.28043994424,1.860666616751,13.00386470006,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T02:05:00.000Z,1794.2768601208193,20625868901.56,0.122282857298,1.55928678345,12.964947724724,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T02:10:00.000Z,1797.2982019243639,21135851373.26,0.150414040777,1.52597588199,13.176570644664,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T02:15:00.000Z,1799.9135666041952,21286418551.29,0.647813741089,1.512180374735,13.544049648391,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T02:20:00.000Z,1796.1962363086386,21156583859.06,0.605431690647,0.975861875285,13.41183199928,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T02:25:00.000Z,1796.9810791832263,20981710614.31,0.643241004222,-0.259979917125,13.534210008867,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T02:30:00.000Z,1798.4393538504833,20870146002.63,0.668956669752,0.372200687098,13.244400877224,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T02:35:00.000Z,1794.6029505106656,20591684040.39,0.310273071406,-0.03736021419,13.104960889584,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T02:40:00.000Z,1790.646033377492,20546071195.39,-0.049078728295,-0.037680281749,12.886126329747,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T02:45:00.000Z,1785.8281265315868,20002751272.63,-0.457476146125,-0.607793373137,12.545381367756,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T02:50:00.000Z,1777.7981005885545,20466002200.36,-0.903108570511,-1.330140309137,11.722237929056,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T02:55:00.000Z,1780.629464820722,19989915760.52,-0.819507196876,-0.822664774471,12.084791809305,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T03:00:00.000Z,1779.8811001645688,18917751024.51,-0.874644167293,-0.714580003479,11.829387480617,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T03:05:00.000Z,1781.0118008945103,19929846634.68,-0.739298350279,-0.580979651531,11.820383285972,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T03:10:00.000Z,1786.3586657972191,19750234862.04,-0.608665613499,0.115505060901,12.17207854027,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T03:15:00.000Z,1783.6862487069116,20579320606.44,-0.901560952613,0.025307774111,12.175302387422,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T03:20:00.000Z,1786.2485746928971,20593270977.45,-0.553818197291,0.167168332705,12.548666584963,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T03:25:00.000Z,1785.8376763145393,20531484370.9,-0.620117985536,-0.022498136801,12.622685852898,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T03:30:00.000Z,1789.957329428333,20407929664.24,-0.471632496475,0.152158823653,13.377369877349,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T03:35:00.000Z,1784.7521583276039,20474871566.39,-0.548912068837,-0.142816668695,13.061158166753,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T03:40:00.000Z,1780.351997648467,19907474556.71,-0.574878314147,-0.545741166709,12.590788611745,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T03:45:00.000Z,1775.8259671067503,19778080425.41,-0.560085221878,-0.920691664552,12.295206609315,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T03:50:00.000Z,1773.5460630425368,19784764028.74,-0.239174377822,-0.9843739205,12.005321967547,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T03:55:00.000Z,1769.312408594245,19958473111.21,-0.635564919601,-1.294110307858,11.664620183539,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T04:00:00.000Z,1769.0030710895187,19981770588.69,-0.611166053398,-1.459937583937,11.62387227263,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T04:05:00.000Z,1771.9409631013798,19946609411.65,-0.5093081241,-1.157698011703,11.762829751127,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T04:10:00.000Z,1764.0225196993747,19860415627.35,-1.25037298083,-1.555093151774,11.406514140024,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T04:15:00.000Z,1767.720718210617,20555632445.59,-0.895086257904,-1.214605640236,11.677579200032,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T04:20:00.000Z,1768.1418377015186,18880115986.88,-1.01367397841,-1.020086485017,11.744580313369,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T04:25:00.000Z,1770.0799039259987,19829238338.16,-0.882374282811,-0.967338965414,11.766508031823,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T04:30:00.000Z,1764.9028878237402,20002494182.23,-1.399722842141,-1.206516167338,11.42766945604,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T04:35:00.000Z,1766.540832116333,20738772898.26,-1.020384041913,-1.010077903829,11.57704271649,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T04:40:00.000Z,1763.7688259395948,20649400211.1,-0.931454663503,-1.367409764675,11.48342460724,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T04:45:00.000Z,1766.932346787522,20722642514.02,-0.500815985573,-1.363311487999,11.481311886896,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T04:50:00.000Z,1769.293831594362,20073677449.06,-0.239758726135,-1.405615940994,11.416029742049,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T04:55:00.000Z,1770.5131172230165,20086536461.09,0.067863008417,-1.447165251089,11.298600685713,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T05:00:00.000Z,1772.7714277074783,19818208116.84,0.213021485352,-2.408410582215,11.449345611257,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T05:05:00.000Z,1773.3973352341056,19642843659.79,0.08219078192,-1.668848469961,11.42830122978,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T05:10:00.000Z,1774.4917197343673,20188505955.4,0.593484488893,-1.85976449948,11.407039129632,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T05:15:00.000Z,1776.0263925055456,19544257424.33,0.469852177969,-2.076814382207,11.423836374788,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T05:20:00.000Z,1772.520637042515,19986314082.23,0.247649778294,-1.354315133955,11.010283862034,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T05:25:00.000Z,1768.605258960505,19372049550.36,-0.083309514007,-1.752154881778,10.761337139934,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T05:30:00.000Z,1768.4783774433831,19352196044.92,0.202588462193,-1.746177720849,10.823940707692,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T05:35:00.000Z,1770.4414632563023,19282289821.68,0.220806169269,-1.933901971402,10.901404302311,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T05:40:00.000Z,1772.6603375479242,19274236394.81,0.50412001151,-1.923047022496,10.790772493378,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T05:45:00.000Z,1772.55684674154,19787644813.36,0.318320051373,-1.863015259253,10.720401642366,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T05:50:00.000Z,1773.8032072155563,19123512145.62,0.254868667978,-1.478823875371,10.709246010839,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T05:55:00.000Z,1773.3398187659989,19696111218.76,0.159654368865,-1.475489696442,10.950527320315,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T06:00:00.000Z,1770.1359744815934,19019682213.43,-0.148662889343,-1.552428584631,10.730491434236,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T06:05:00.000Z,1772.470129804417,19510630134.42,-0.052284133469,-1.198621924381,10.767451790133,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T06:10:00.000Z,1770.143267220309,18554657240.68,-0.245053412518,-1.498496822605,10.30774296797,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T06:15:00.000Z,1770.8601201494714,19312721407.31,-0.290889390939,-1.508561069152,10.567984346815,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T06:20:00.000Z,1768.7229156757444,19292775063.32,-0.214255410482,-1.402926282211,10.445652565375,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T06:25:00.000Z,1773.553906300684,19308785245.84,0.279805078895,-1.246367383431,10.48479314944,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T06:30:00.000Z,1775.131664368785,18432654382.96,0.376215339145,-1.347729451914,10.434989403074,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T06:35:00.000Z,1774.257414643144,19270485766.97,0.2155367159,-1.508704482734,10.548844540869,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T06:40:00.000Z,1772.810678703359,18602360137.09,0.008481103359,-1.234899203229,10.390978338574,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T06:45:00.000Z,1770.5300566872152,18436355139.89,-0.114342739306,-1.298895923568,10.422363060336,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T06:50:00.000Z,1773.3819068034284,19098972383.91,-0.023751248753,-1.167645947633,10.71377076467,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T06:55:00.000Z,1770.6526976796592,19077951599.74,-0.151528830397,-0.952170486508,10.571430224765,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T07:00:00.000Z,1768.5888590992467,19030010926.17,-0.087400934428,-1.173001448014,10.314280571808,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T07:05:00.000Z,1770.5112787183025,18883541930.65,-0.110515322835,-1.100474188731,10.659182463413,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T07:10:00.000Z,1770.2973590707106,18822353426.85,0.008705049656,-0.571073303753,10.598009994347,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T07:15:00.000Z,1773.799452093009,18153491572.31,0.165983293095,-0.175009094361,10.83459391241,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T07:20:00.000Z,1771.2602942178821,18050161506.33,0.143458227383,-0.331363172727,10.558106643397,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T07:25:00.000Z,1766.2770629128313,17996036946.4,-0.410297277235,-0.781486549326,10.133837154463,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T07:30:00.000Z,1762.9842158137665,17917503232.33,-0.684312538548,-1.079915915878,9.644578657829,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T07:35:00.000Z,1764.1739951132604,18019690653.55,-0.568317733755,-1.178057439903,9.632971461383,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T07:40:00.000Z,1759.0191088545264,17940631317.19,-0.777949389323,-1.370671331059,9.544638204295,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T07:45:00.000Z,1758.2103972279115,18348013305.59,-0.69581758371,-1.354325835815,9.642997204888,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T07:50:00.000Z,1755.5600995930686,18625695735.63,-1.004961601446,-1.667764314607,9.528403351852,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T07:55:00.000Z,1754.0464798934142,18695330123.6,-0.937858553968,-1.889804542013,9.534615732581,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T08:00:00.000Z,1756.1473949171443,18562543467.63,-0.70346842445,-2.024420713263,9.658501729592,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T08:05:00.000Z,1759.9369223518192,18576771874.31,-0.597248743546,-1.599971590299,9.851954587017,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T08:10:00.000Z,1753.8826254417056,18601186504.22,-0.92723030653,-1.942317351682,9.400322191555,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T08:15:00.000Z,1751.8012430118729,18580150255.77,-1.240174533552,-2.552236701736,9.299426850785,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T08:20:00.000Z,1748.7666457875603,18491784925.54,-1.269923370594,-2.690775406705,9.214062538463,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T08:25:00.000Z,1748.5004462049503,17642271775.69,-1.006445539103,-2.68985288717,9.296901846805,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T08:30:00.000Z,1736.971440662835,16974257169.56,-1.475496769489,-3.161870702427,8.550419753105,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T08:35:00.000Z,1733.4235500169577,17895644449.14,-1.743050582396,-3.219672686017,8.307950317294,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T08:40:00.000Z,1733.2604605380927,18835419434.03,-1.464375695907,-3.259397737999,8.267043582074,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T08:45:00.000Z,1730.7552927217914,18366314366.51,-1.561536921259,-3.507785928038,8.050460554799,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T08:50:00.000Z,1728.3695022470201,18995116645.81,-1.548827485448,-3.766707226479,8.091194074233,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T08:55:00.000Z,1732.3044306514846,19017794101.21,-1.239536665143,-3.312809198904,8.534770265118,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T09:00:00.000Z,1735.9806037997068,18263999197.9,-1.148354128805,-3.1183390297,8.786216490142,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T09:05:00.000Z,1737.9016612407233,18572094993.6,-1.252048345099,-3.248890855609,9.188677752939,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T09:10:00.000Z,1740.1415995630282,18561311805.52,-0.783463253433,-3.152054810439,9.067596168399,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T09:15:00.000Z,1741.9925728307921,18568587363.13,-0.559919124399,-3.21360371246,9.27375662739,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T09:20:00.000Z,1742.6188456633106,18577285818.11,-0.351550627927,-2.972968331947,9.300868861616,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T09:25:00.000Z,1745.363369757277,18452836084.75,-0.179415250049,-2.79363036829,9.437676407109,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T09:30:00.000Z,1743.6607223596757,18563562696.67,0.385111783662,-2.800862417774,9.436643085624,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T09:35:00.000Z,1742.9123427857153,19173342601.69,0.547401860824,-2.881156672776,9.421976396522,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T09:40:00.000Z,1740.1647210837016,19139878046.08,0.398339470772,-2.936600727824,9.181558377387,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T09:45:00.000Z,1742.2065290001337,19111846779.43,0.661632313158,-2.84255242297,9.142311807952,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T09:50:00.000Z,1742.1788917060578,19216754615.38,0.79898363406,-2.97318153332,9.163076661648,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T09:55:00.000Z,1739.401407659389,19179305097.76,0.409684168806,-3.03123894824,9.07097933066,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T10:00:00.000Z,1743.879662287341,18234607286.53,0.455019973745,-2.365328216837,9.337981099173,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T10:05:00.000Z,1742.2744359036012,18819514768.45,0.251612318487,-2.408221429386,9.257497932031,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T10:10:00.000Z,1741.475084519195,18457024125.72,0.076630830301,-2.276726261243,9.169210854689,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T10:15:00.000Z,1744.2869961483686,18386375418.02,0.131712577502,-2.264699161041,9.681829761623,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T10:20:00.000Z,1744.7788878649988,18004350615.32,0.12395379558,-2.497038054279,9.728634659615,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T10:25:00.000Z,1745.9997469347934,18862908640.92,0.036461013709,-2.765432362467,9.590846268063,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T10:30:00.000Z,1747.5339609202285,18424995255.91,0.222132580661,-2.673111496398,9.657718873746,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T10:35:00.000Z,1746.2266388080345,18983126148.03,0.190158503154,-2.793957954386,9.548410006161,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T10:40:00.000Z,1746.4480864853388,19008084749.34,0.361078771768,-2.781434358757,9.631349736525,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T10:45:00.000Z,1748.6043466735532,18997741227.84,0.367224985495,-2.637226792299,9.840420667838,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T10:50:00.000Z,1748.0333558926618,19029470474.22,0.336042654085,-2.802119078239,9.818129089447,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T10:55:00.000Z,1750.711393275816,18403456991.43,0.650222862108,-2.576606127813,9.890351902024,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T11:00:00.000Z,1750.4083832357164,18969913742.79,0.374379097914,-2.987235179559,9.86848843791,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T11:05:00.000Z,1749.1865924078818,18864853749.37,0.396731787016,-2.994121369357,9.616695884809,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T11:10:00.000Z,1746.7334092032243,18261140950.58,0.301946592907,-3.102428995846,9.577998304798,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T11:15:00.000Z,1746.1554795333811,18258793023.99,0.107120180861,-3.137231109434,9.798276187659,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T11:20:00.000Z,1744.2030719558804,18792202099.87,-0.03300222814,-3.39721774655,9.51863169946,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T11:25:00.000Z,1744.0318879068047,18130180919.92,-0.11270671897,-3.538464911918,9.513309531677,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T11:30:00.000Z,1746.0592425996035,18404866260.76,-0.084388535708,-3.229969418804,9.606248180631,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T11:35:00.000Z,1742.469396524871,18076687413.82,-0.215163495944,-3.419511713676,9.390890616469,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T11:40:00.000Z,1743.1326203232072,18638831431.91,-0.189840521902,-3.470268845867,9.4111257056,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T11:45:00.000Z,1746.4887623143447,18737598913.66,-0.120987023922,-2.91276195958,9.473299643022,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T11:50:00.000Z,1748.107730606431,18777425193.1,0.004254765135,-2.700536328372,9.546834533899,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T11:55:00.000Z,1751.722807465834,18148052239.85,0.057771611809,-2.441354125007,9.854532823023,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T12:00:00.000Z,1755.0148887731812,17951071541.18,0.263167474607,-2.375079624957,10.141922221493,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T12:05:00.000Z,1753.2568914373137,18734394542.14,0.232696674391,-2.670957390435,9.848334978532,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T12:10:00.000Z,1749.1808976930804,17919718229.76,0.140118032721,-3.207221793612,9.539994595501,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T12:15:00.000Z,1751.0583041697346,18568704290.56,0.280778240759,-3.709665901624,9.785859562916,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T12:20:00.000Z,1752.0352611166527,17865265511.5,0.449041128679,-3.504147706767,9.697776095124,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T12:25:00.000Z,1752.0909899563528,18480753047.19,0.462096026193,-3.230067021973,9.487323962577,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T12:30:00.000Z,1751.9163421590686,18445863024.02,0.335446783051,-3.530601532925,9.464439210017,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T12:35:00.000Z,1755.1925471242155,18432596355.44,0.730179286059,-3.283134955968,9.730498043711,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T12:40:00.000Z,1756.2058277709812,17769642683.21,0.749983523649,-2.958783533082,9.893821504239,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T12:45:00.000Z,1755.5377136803247,17669766517.09,0.518122507355,-3.092151765073,9.821354387857,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T12:50:00.000Z,1755.0993205884076,18335122036.3,0.399951894243,-3.10905930958,9.780424633761,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T12:55:00.000Z,1756.109564340921,18368771708.75,0.250425287402,-3.05771322058,9.783872432038,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T13:00:00.000Z,1757.9007030343112,18315460000.49,0.164432466049,-3.181994272842,9.798409017808,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T13:05:00.000Z,1756.226475075813,18119803865.62,0.169375272557,-3.051554025859,9.887583912027,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T13:10:00.000Z,1755.3191466402661,18055922874.12,0.350921334396,-3.180396687907,9.98841484416,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T13:15:00.000Z,1754.2318813435822,18040486709.59,0.181237664462,-3.342794616104,10.042801503202,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T13:20:00.000Z,1755.1542017398338,18025406705.1,0.178018142237,-3.409066360186,10.143130543232,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T13:25:00.000Z,1755.2828792279324,17943096000.77,0.182175999413,-3.288379725903,9.990325111858,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T13:30:00.000Z,1755.532184891927,17973924241.51,0.206393572903,-3.243519493963,10.026086741009,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T13:35:00.000Z,1758.5877011890593,17318495088.58,0.193434849664,-3.004132764109,10.497131213666,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T13:40:00.000Z,1758.739599048212,16804276668.84,0.144275302881,-2.619296955732,10.600749078632,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T13:45:00.000Z,1754.3785367190694,17091766002.98,-0.06602973848,-2.476342119967,9.965922740907,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T13:50:00.000Z,1746.6765829317908,16259835629.06,-0.479900912604,-3.236580489785,9.67620517785,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T13:55:00.000Z,1750.692761016473,16196859387.77,-0.30845474761,-2.230275742157,9.746815107213,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T14:00:00.000Z,1753.9457694151727,15732134671.99,-0.224980490213,-1.774677629572,10.091648770098,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T14:05:00.000Z,1764.8936199654313,15625120081.55,0.493509522412,-1.950851014859,10.958124961818,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T14:10:00.000Z,1770.2919517668747,15744082142.93,0.852996171965,-1.632020839711,11.692905347875,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T14:15:00.000Z,1762.145187870566,15678510706.37,0.451098090916,-1.946775518792,11.190240237352,120715603.19,120715603.19,,10306
Ethereum,2025-04-24T14:20:00.000Z,1762.4888820779877,16002528960.13,0.417893785679,-1.264481570674,11.568087363151,120715603.19,120715603.19,,10306
