Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-02 21:00:00+00:00,67797.890625,67864.0078125,67750.1640625,67788.0703125,77562880,0.0,0.0
2024-06-02 22:00:00+00:00,67788.875,67943.8671875,67788.875,67882.0390625,108949504,0.0,0.0
2024-06-02 23:00:00+00:00,67900.0546875,67960.078125,67752.046875,67757.21875,126076928,0.0,0.0
2024-06-03 00:00:00+00:00,67731.765625,67826.34375,67589.8359375,67768.1640625,274590720,0.0,0.0
2024-06-03 01:00:00+00:00,67775.34375,68457.59375,67775.34375,68396.796875,940054528,0.0,0.0
2024-06-03 02:00:00+00:00,68416.765625,68733.296875,68377.875,68401.9453125,771530752,0.0,0.0
2024-06-03 03:00:00+00:00,68381.578125,68467.65625,68194.875,68362.671875,457289728,0.0,0.0
2024-06-03 04:00:00+00:00,68355.53125,68567.2421875,68274.328125,68504.8828125,552054784,0.0,0.0
2024-06-03 05:00:00+00:00,68475.515625,68723.75,68420.1953125,68648.421875,603541504,0.0,0.0
2024-06-03 06:00:00+00:00,68661.984375,69155.125,68623.7890625,69000.609375,1668935680,0.0,0.0
2024-06-03 07:00:00+00:00,68999.375,69101.265625,68795.546875,68843.90625,929419264,0.0,0.0
2024-06-03 08:00:00+00:00,68865.4609375,69298.328125,68865.4609375,69149.4453125,889157632,0.0,0.0
2024-06-03 09:00:00+00:00,69133.5234375,69144.3984375,68912.84375,69034.8125,18413568,0.0,0.0
2024-06-03 10:00:00+00:00,68998.0234375,69146.5859375,68887.3828125,68905.09375,298436608,0.0,0.0
2024-06-03 11:00:00+00:00,68899.703125,69230.2109375,68889.0859375,69081.2109375,137125888,0.0,0.0
2024-06-03 12:00:00+00:00,69065.0234375,69719.1171875,69065.0234375,69671.7421875,864000000,0.0,0.0
2024-06-03 13:00:00+00:00,69725.9765625,70229.5234375,69548.609375,69828.109375,1742389248,0.0,0.0
2024-06-03 14:00:00+00:00,69809.40625,70053.703125,68637.7578125,68688.6484375,1787123712,0.0,0.0
2024-06-03 15:00:00+00:00,68773.0859375,69557.921875,68773.0859375,69557.921875,1443358720,0.0,0.0
2024-06-03 16:00:00+00:00,69576.2421875,69589.671875,68951.3125,69032.7265625,1299349504,0.0,0.0
2024-06-03 17:00:00+00:00,69056.7890625,69384.78125,68838.1953125,69245.03125,167122944,0.0,0.0
2024-06-03 18:00:00+00:00,69254.671875,69429.7578125,69186.6953125,69262.5625,0,0.0,0.0
2024-06-03 19:00:00+00:00,69278.9765625,69278.9765625,69026.9453125,69084.828125,0,0.0,0.0
2024-06-03 20:00:00+00:00,69182.046875,69475.8984375,69114.015625,69114.015625,477372416,0.0,0.0
2024-06-03 21:00:00+00:00,69096.015625,69161.5546875,68976.375,69061.75,270092288,0.0,0.0
2024-06-03 22:00:00+00:00,69061.4140625,69111.8515625,68839.3984375,69034.4296875,193306624,0.0,0.0
2024-06-03 23:00:00+00:00,69032.296875,69032.7890625,68751.5078125,68803.3125,148168704,0.0,0.0
2024-06-04 00:00:00+00:00,68797.9375,69066.25,68697.78125,69015.375,353081344,0.0,0.0
2024-06-04 01:00:00+00:00,68998.90625,69171.34375,68924.7578125,69156.984375,0,0.0,0.0
2024-06-04 02:00:00+00:00,69204.4296875,69283.0,69088.4140625,69093.9921875,0,0.0,0.0
2024-06-04 03:00:00+00:00,69120.5703125,69315.046875,69120.5703125,69163.0078125,0,0.0,0.0
2024-06-04 04:00:00+00:00,69150.796875,69246.3125,69048.484375,69048.484375,0,0.0,0.0
2024-06-04 05:00:00+00:00,69039.6640625,69131.796875,68903.5078125,68903.5078125,0,0.0,0.0
2024-06-04 06:00:00+00:00,68931.921875,68997.8359375,68761.1328125,68918.375,0,0.0,0.0
2024-06-04 07:00:00+00:00,68896.9375,69048.171875,68896.9375,68988.6484375,0,0.0,0.0
2024-06-04 08:00:00+00:00,68991.4453125,69128.1875,68828.890625,68828.890625,0,0.0,0.0
2024-06-04 09:00:00+00:00,68828.4921875,68828.4921875,68576.2265625,68668.9921875,374044672,0.0,0.0
2024-06-04 10:00:00+00:00,68681.3828125,68933.984375,68681.3828125,68880.265625,13602816,0.0,0.0
2024-06-04 11:00:00+00:00,68869.46875,68995.890625,68846.7890625,68938.640625,0,0.0,0.0
2024-06-04 12:00:00+00:00,68929.6953125,69122.4375,68861.7578125,68897.3359375,0,0.0,0.0
2024-06-04 13:00:00+00:00,68914.1875,69775.109375,68914.1875,69649.9375,0,0.0,0.0
2024-06-04 14:00:00+00:00,69577.4296875,70048.8125,69385.859375,69650.234375,0,0.0,0.0
2024-06-04 15:00:00+00:00,69652.34375,70479.765625,69527.171875,70428.234375,1040887808,0.0,0.0
2024-06-04 16:00:00+00:00,70446.4609375,70987.4375,70428.609375,70782.0703125,1681369088,0.0,0.0
2024-06-04 17:00:00+00:00,70795.9921875,70795.9921875,70389.640625,70559.4453125,601999360,0.0,0.0
2024-06-04 18:00:00+00:00,70575.8515625,71040.5625,70575.8515625,70760.171875,1247942656,0.0,0.0
2024-06-04 19:00:00+00:00,70730.9765625,70730.9765625,70130.6328125,70427.25,809353216,0.0,0.0
2024-06-04 20:00:00+00:00,70471.6875,70521.171875,70207.1796875,70453.1640625,80816128,0.0,0.0
2024-06-04 21:00:00+00:00,70426.421875,70622.859375,70389.0859375,70622.859375,0,0.0,0.0
2024-06-04 22:00:00+00:00,70624.1171875,70736.8671875,70540.5546875,70572.7734375,227084288,0.0,0.0
2024-06-04 23:00:00+00:00,70576.359375,70619.765625,70422.796875,70584.0703125,55126016,0.0,0.0
2024-06-05 00:00:00+00:00,70555.546875,70871.0390625,70453.1015625,70786.1640625,190859264,0.0,0.0
2024-06-05 01:00:00+00:00,70793.9375,71246.7265625,70713.8046875,71030.890625,1031413760,0.0,0.0
2024-06-05 02:00:00+00:00,70990.203125,71107.4140625,70749.859375,70855.875,884899840,0.0,0.0
2024-06-05 03:00:00+00:00,70846.2265625,70956.3046875,70807.4140625,70956.3046875,413487104,0.0,0.0
2024-06-05 04:00:00+00:00,70953.5546875,71217.1875,70855.5703125,71191.3125,763305984,0.0,0.0
2024-06-05 05:00:00+00:00,71175.4921875,71189.796875,70900.2421875,71005.7109375,394522624,0.0,0.0
2024-06-05 06:00:00+00:00,71010.171875,71107.8828125,70877.40625,71082.609375,100282368,0.0,0.0
2024-06-05 07:00:00+00:00,71102.1875,71323.2578125,71055.6875,71206.0625,743071744,0.0,0.0
2024-06-05 08:00:00+00:00,71195.3984375,71217.421875,70892.6796875,70892.6796875,249155584,0.0,0.0
2024-06-05 09:00:00+00:00,70918.0859375,71027.71875,70839.9765625,70858.5,0,0.0,0.0
2024-06-05 10:00:00+00:00,70880.890625,70901.7734375,70743.703125,70820.9921875,115806208,0.0,0.0
2024-06-05 11:00:00+00:00,70799.515625,71058.8359375,70721.1640625,70963.1953125,95928320,0.0,0.0
2024-06-05 12:00:00+00:00,70954.6640625,71062.0625,70675.5234375,70963.765625,469737472,0.0,0.0
2024-06-05 13:00:00+00:00,70950.7734375,71133.3359375,70649.1328125,70765.9765625,0,0.0,0.0
2024-06-05 14:00:00+00:00,70735.0703125,70997.3359375,70447.0078125,70934.140625,0,0.0,0.0
2024-06-05 15:00:00+00:00,70869.6171875,71654.640625,70797.3046875,71622.203125,0,0.0,0.0
2024-06-05 16:00:00+00:00,71589.7890625,71727.75,71323.0390625,71341.0703125,0,0.0,0.0
2024-06-05 17:00:00+00:00,71335.21875,71680.609375,71306.75,71639.0546875,0,0.0,0.0
2024-06-05 18:00:00+00:00,71633.9765625,71697.3828125,70938.5390625,71122.859375,0,0.0,0.0
2024-06-05 19:00:00+00:00,71104.890625,71398.1015625,70899.265625,71339.0078125,0,0.0,0.0
2024-06-05 20:00:00+00:00,71306.9375,71346.0703125,71198.875,71238.0078125,0,0.0,0.0
2024-06-05 21:00:00+00:00,71221.7890625,71221.7890625,71043.1953125,71123.625,0,0.0,0.0
2024-06-05 22:00:00+00:00,71135.40625,71239.6875,71112.1640625,71168.9609375,0,0.0,0.0
2024-06-05 23:00:00+00:00,71146.6640625,71284.9765625,70868.421875,71114.4609375,418023424,0.0,0.0
2024-06-06 00:00:00+00:00,71103.09375,71173.2421875,70969.484375,70992.5,0,0.0,0.0
2024-06-06 01:00:00+00:00,71008.7265625,71169.703125,70944.203125,71153.9140625,0,0.0,0.0
2024-06-06 02:00:00+00:00,71139.8046875,71225.0390625,71123.2265625,71178.1796875,0,0.0,0.0
2024-06-06 03:00:00+00:00,71179.8984375,71196.375,71029.203125,71054.375,0,0.0,0.0
2024-06-06 04:00:00+00:00,71063.2421875,71100.1875,70933.875,71084.640625,0,0.0,0.0
2024-06-06 05:00:00+00:00,71065.0078125,71065.0078125,70830.9296875,70907.8125,0,0.0,0.0
2024-06-06 06:00:00+00:00,70902.7421875,71007.4765625,70832.0234375,70855.9375,0,0.0,0.0
2024-06-06 07:00:00+00:00,70882.90625,71030.6953125,70867.78125,71012.1484375,0,0.0,0.0
2024-06-06 08:00:00+00:00,71020.5625,71020.5625,70881.2109375,70929.9609375,0,0.0,0.0
2024-06-06 09:00:00+00:00,70913.2890625,71126.09375,70913.2890625,70979.1640625,0,0.0,0.0
2024-06-06 10:00:00+00:00,70974.5,70988.4296875,70902.75,70982.3515625,0,0.0,0.0
2024-06-06 11:00:00+00:00,70984.8828125,71141.4140625,70921.640625,71141.4140625,0,0.0,0.0
2024-06-06 12:00:00+00:00,71148.2578125,71358.5625,71058.6328125,71138.5078125,48687104,0.0,0.0
2024-06-06 13:00:00+00:00,71162.828125,71484.9453125,70990.4453125,71258.5,215287808,0.0,0.0
2024-06-06 14:00:00+00:00,71136.4765625,71472.640625,71043.5234375,71452.5546875,0,0.0,0.0
2024-06-06 15:00:00+00:00,71445.7421875,71614.984375,71264.640625,71264.640625,0,0.0,0.0
2024-06-06 16:00:00+00:00,71281.84375,71343.3671875,70871.828125,70970.390625,81338368,0.0,0.0
2024-06-06 17:00:00+00:00,70934.5390625,71188.3671875,70814.71875,71075.2421875,17989632,0.0,0.0
2024-06-06 18:00:00+00:00,71075.71875,71131.8671875,70884.6171875,71067.7734375,0,0.0,0.0
2024-06-06 19:00:00+00:00,71053.2421875,71053.2421875,70462.375,70462.375,101236736,0.0,0.0
2024-06-06 20:00:00+00:00,70458.34375,70705.4140625,70161.5859375,70700.78125,729485312,0.0,0.0
2024-06-06 21:00:00+00:00,70683.1328125,70806.328125,70631.5859375,70720.15625,40691712,0.0,0.0
2024-06-06 22:00:00+00:00,70716.1171875,70864.21875,70659.328125,70864.21875,26591232,0.0,0.0
2024-06-06 23:00:00+00:00,70871.4765625,70922.1796875,70738.28125,70776.75,0,0.0,0.0
2024-06-07 00:00:00+00:00,70772.4140625,70858.3046875,70744.140625,70845.8359375,0,0.0,0.0
2024-06-07 01:00:00+00:00,70857.59375,70874.9609375,70672.6171875,70833.5546875,0,0.0,0.0
2024-06-07 02:00:00+00:00,70830.859375,70843.234375,70664.125,70805.1171875,0,0.0,0.0
2024-06-07 03:00:00+00:00,70808.3046875,70992.6953125,70738.0390625,70971.3671875,91332608,0.0,0.0
2024-06-07 04:00:00+00:00,70974.78125,71231.625,70974.78125,71227.765625,292638720,0.0,0.0
2024-06-07 05:00:00+00:00,71203.1796875,71432.1171875,71164.65625,71289.484375,631840768,0.0,0.0
2024-06-07 06:00:00+00:00,71289.6953125,71334.2890625,71187.1484375,71235.7265625,317440,0.0,0.0
2024-06-07 07:00:00+00:00,71248.1640625,71272.5078125,71048.1015625,71091.015625,219588608,0.0,0.0
2024-06-07 08:00:00+00:00,71075.8125,71149.046875,71022.671875,71055.6171875,190339072,0.0,0.0
2024-06-07 09:00:00+00:00,71062.8125,71240.8125,71021.828125,71240.8125,83546112,0.0,0.0
2024-06-07 10:00:00+00:00,71259.6015625,71372.3046875,71178.609375,71336.8359375,170219520,0.0,0.0
2024-06-07 11:00:00+00:00,71330.7421875,71646.515625,71290.3359375,71627.796875,561270784,0.0,0.0
2024-06-07 12:00:00+00:00,71656.7265625,71907.8515625,70691.296875,71152.890625,3092047872,0.0,0.0
2024-06-07 13:00:00+00:00,71177.4921875,71560.5390625,71086.4609375,71456.8203125,144478208,0.0,0.0
2024-06-07 14:00:00+00:00,71469.328125,71469.328125,71153.328125,71353.0390625,0,0.0,0.0
2024-06-07 15:00:00+00:00,71373.0078125,71373.0078125,70850.0625,71063.2890625,48877568,0.0,0.0
2024-06-07 16:00:00+00:00,71053.015625,71150.96875,70774.9140625,70774.9140625,0,0.0,0.0
2024-06-07 17:00:00+00:00,70815.1171875,70815.1171875,69805.0859375,69805.0859375,688885760,0.0,0.0
2024-06-07 18:00:00+00:00,69721.71875,69721.71875,68507.2578125,69095.9765625,5469501440,0.0,0.0
2024-06-07 19:00:00+00:00,69096.6328125,69400.53125,68815.3125,69229.375,813604864,0.0,0.0
2024-06-07 20:00:00+00:00,69258.5078125,69268.4609375,68982.390625,69242.6875,0,0.0,0.0
2024-06-07 21:00:00+00:00,69264.3359375,69341.59375,69176.375,69232.8359375,142917632,0.0,0.0
2024-06-07 22:00:00+00:00,69224.7734375,69462.484375,69182.140625,69455.3984375,92815360,0.0,0.0
2024-06-07 23:00:00+00:00,69464.0546875,69464.0546875,69313.7421875,69347.9296875,0,0.0,0.0
2024-06-08 00:00:00+00:00,69324.1796875,69433.65625,69272.6171875,69377.84375,110702592,0.0,0.0
2024-06-08 01:00:00+00:00,69368.6875,69436.0625,69279.25,69430.7109375,4550656,0.0,0.0
2024-06-08 02:00:00+00:00,69433.4609375,69433.4609375,69373.0625,69389.890625,0,0.0,0.0
2024-06-08 03:00:00+00:00,69395.9296875,69490.34375,69395.9296875,69413.6796875,0,0.0,0.0
2024-06-08 04:00:00+00:00,69410.9140625,69424.0,69252.6953125,69301.921875,0,0.0,0.0
2024-06-08 05:00:00+00:00,69282.046875,69303.625,69217.21875,69279.671875,0,0.0,0.0
2024-06-08 06:00:00+00:00,69269.90625,69367.3046875,69258.875,69302.0078125,0,0.0,0.0
2024-06-08 07:00:00+00:00,69307.53125,69520.875,69307.53125,69507.140625,0,0.0,0.0
2024-06-08 08:00:00+00:00,69533.3203125,69533.3203125,69374.8984375,69398.84375,0,0.0,0.0
2024-06-08 09:00:00+00:00,69408.125,69450.1796875,69379.875,69419.2109375,0,0.0,0.0
2024-06-08 10:00:00+00:00,69415.9453125,69449.015625,69336.46875,69429.4296875,0,0.0,0.0
2024-06-08 11:00:00+00:00,69431.015625,69485.21875,69303.3359375,69364.8515625,0,0.0,0.0
2024-06-08 12:00:00+00:00,69347.1796875,69391.3671875,69267.1875,69321.609375,0,0.0,0.0
2024-06-08 13:00:00+00:00,69319.8046875,69377.953125,69210.7421875,69377.953125,0,0.0,0.0
2024-06-08 14:00:00+00:00,69400.8125,69437.0625,69285.65625,69425.6875,0,0.0,0.0
2024-06-08 15:00:00+00:00,69433.796875,69480.15625,69409.3671875,69420.1171875,0,0.0,0.0
2024-06-08 16:00:00+00:00,69415.7421875,69455.421875,69319.3984375,69384.140625,0,0.0,0.0
2024-06-08 17:00:00+00:00,69374.171875,69467.375,69360.75,69437.2265625,0,0.0,0.0
2024-06-08 18:00:00+00:00,69438.5,69479.9453125,69432.859375,69447.1796875,0,0.0,0.0
2024-06-08 19:00:00+00:00,69452.5703125,69485.078125,69430.90625,69460.453125,0,0.0,0.0
2024-06-08 20:00:00+00:00,69452.0390625,69475.765625,69327.0234375,69360.1953125,0,0.0,0.0
2024-06-08 21:00:00+00:00,69360.1953125,69415.3125,69325.9140625,69415.3125,0,0.0,0.0
2024-06-08 22:00:00+00:00,69395.8125,69410.53125,69281.796875,69331.4921875,0,0.0,0.0
2024-06-08 23:00:00+00:00,69329.984375,69339.140625,69281.2890625,69303.7421875,0,0.0,0.0
2024-06-09 00:00:00+00:00,69297.4921875,69309.0,69235.78125,69262.515625,0,0.0,0.0
2024-06-09 01:00:00+00:00,69266.109375,69327.3515625,69234.9375,69271.046875,0,0.0,0.0
2024-06-09 02:00:00+00:00,69274.2890625,69284.765625,69160.84375,69188.875,0,0.0,0.0
2024-06-09 03:00:00+00:00,69166.8203125,69272.1875,69163.78125,69258.6796875,0,0.0,0.0
2024-06-09 04:00:00+00:00,69256.9375,69299.71875,69235.9609375,69299.71875,0,0.0,0.0
2024-06-09 05:00:00+00:00,69297.125,69347.7265625,69238.4375,69303.28125,0,0.0,0.0
2024-06-09 06:00:00+00:00,69296.1875,69382.2109375,69289.2578125,69378.8359375,0,0.0,0.0
2024-06-09 07:00:00+00:00,69375.8984375,69415.7265625,69283.21875,69291.3515625,0,0.0,0.0
2024-06-09 08:00:00+00:00,69291.8203125,69344.7578125,69273.2734375,69344.75,0,0.0,0.0
2024-06-09 09:00:00+00:00,69344.953125,69390.9140625,69329.59375,69358.6953125,0,0.0,0.0
2024-06-09 10:00:00+00:00,69356.90625,69356.90625,69327.46875,69342.4453125,0,0.0,0.0
2024-06-09 11:00:00+00:00,69335.6953125,69384.1953125,69328.359375,69358.0234375,0,0.0,0.0
2024-06-09 12:00:00+00:00,69367.96875,69724.53125,69354.765625,69699.328125,167599104,0.0,0.0
2024-06-09 13:00:00+00:00,69693.9609375,69751.8359375,69292.8359375,69456.515625,330452992,0.0,0.0
2024-06-09 14:00:00+00:00,69453.78125,69519.3828125,69308.7734375,69480.9609375,173944832,0.0,0.0
2024-06-09 15:00:00+00:00,69481.5546875,69582.5859375,69447.25,69538.890625,251274240,0.0,0.0
2024-06-09 16:00:00+00:00,69511.6171875,69625.3828125,69501.9921875,69606.8984375,0,0.0,0.0
2024-06-09 17:00:00+00:00,69612.6484375,69671.75,69568.90625,69648.703125,0,0.0,0.0
2024-06-09 18:00:00+00:00,69653.53125,69787.265625,69627.2734375,69718.75,270790656,0.0,0.0
2024-06-09 19:00:00+00:00,69724.34375,69817.5234375,69659.7890625,69712.5703125,319343616,0.0,0.0
2024-06-09 20:00:00+00:00,69709.6328125,69709.6328125,69602.1171875,69681.5703125,63516672,0.0,0.0
2024-06-09 21:00:00+00:00,69679.3984375,69800.7421875,69609.375,69726.0234375,101291008,0.0,0.0
2024-06-09 22:00:00+00:00,69735.2578125,69738.6171875,69611.546875,69611.546875,72611840,0.0,0.0
2024-06-09 23:00:00+00:00,69622.4921875,69663.3125,69590.390625,69643.7734375,12644352,0.0,0.0
2024-06-10 00:00:00+00:00,69644.3125,69644.3125,69420.703125,69503.5859375,149541888,0.0,0.0
2024-06-10 01:00:00+00:00,69527.640625,69651.5546875,69527.640625,69622.4921875,196928512,0.0,0.0
2024-06-10 02:00:00+00:00,69618.234375,69772.9140625,69600.078125,69706.5859375,209281024,0.0,0.0
2024-06-10 03:00:00+00:00,69704.6171875,69733.90625,69582.6015625,69595.75,16218112,0.0,0.0
2024-06-10 04:00:00+00:00,69600.1953125,69656.3125,69542.9296875,69647.78125,182822912,0.0,0.0
2024-06-10 05:00:00+00:00,69647.015625,69651.5859375,69515.3046875,69527.2734375,121415680,0.0,0.0
2024-06-10 06:00:00+00:00,69540.2734375,69583.5625,69348.0234375,69416.1796875,498277376,0.0,0.0
2024-06-10 07:00:00+00:00,69415.328125,69481.6328125,69295.65625,69295.65625,311762944,0.0,0.0
2024-06-10 08:00:00+00:00,69283.9140625,69467.9921875,69283.9140625,69412.78125,420822016,0.0,0.0
2024-06-10 09:00:00+00:00,69396.0703125,69433.046875,69232.421875,69412.1875,486371328,0.0,0.0
2024-06-10 10:00:00+00:00,69418.109375,69428.390625,69343.4921875,69410.875,273371136,0.0,0.0
2024-06-10 11:00:00+00:00,69410.265625,69507.5703125,69337.1875,69458.515625,227170304,0.0,0.0
2024-06-10 12:00:00+00:00,69449.765625,69477.484375,69346.640625,69346.640625,0,0.0,0.0
2024-06-10 13:00:00+00:00,69336.875,69485.7734375,69258.5078125,69386.8046875,0,0.0,0.0
2024-06-10 14:00:00+00:00,69382.640625,69616.5625,69312.8671875,69612.1484375,195489792,0.0,0.0
2024-06-10 15:00:00+00:00,69633.828125,70124.4375,69615.1796875,70054.5390625,1084224512,0.0,0.0
2024-06-10 16:00:00+00:00,70052.6796875,70052.6796875,69734.328125,69973.75,772761600,0.0,0.0
2024-06-10 17:00:00+00:00,69962.34375,69988.2734375,69771.34375,69988.2734375,324374528,0.0,0.0
2024-06-10 18:00:00+00:00,70013.8515625,70092.28125,69770.984375,69844.7890625,382969856,0.0,0.0
2024-06-10 19:00:00+00:00,69840.828125,69840.828125,69390.703125,69400.390625,498350080,0.0,0.0
2024-06-10 20:00:00+00:00,69478.1328125,69657.3359375,69338.265625,69643.9140625,780888064,0.0,0.0
2024-06-10 21:00:00+00:00,69620.5703125,69659.3203125,69528.7109375,69560.96875,128718848,0.0,0.0
2024-06-10 22:00:00+00:00,69562.703125,69573.703125,69398.8671875,69441.296875,44275712,0.0,0.0
2024-06-10 23:00:00+00:00,69459.6171875,69517.796875,69396.7265625,69517.796875,165263360,0.0,0.0
2024-06-11 00:00:00+00:00,69508.078125,69549.4140625,69388.9453125,69388.9453125,22804480,0.0,0.0
2024-06-11 01:00:00+00:00,69395.84375,69456.3125,68481.59375,68481.59375,796557312,0.0,0.0
2024-06-11 02:00:00+00:00,68669.3359375,68839.8125,67941.6640625,68217.640625,3041175552,0.0,0.0
2024-06-11 03:00:00+00:00,68221.1875,68444.921875,68142.9375,68417.4453125,956977152,0.0,0.0
2024-06-11 04:00:00+00:00,68426.6171875,68426.6171875,67660.1328125,68016.15625,2132817920,0.0,0.0
2024-06-11 05:00:00+00:00,68001.6015625,68011.96875,67670.546875,67840.1875,990703616,0.0,0.0
2024-06-11 06:00:00+00:00,67866.7734375,67931.0703125,67422.484375,67619.1484375,403087360,0.0,0.0
2024-06-11 07:00:00+00:00,67649.0390625,67799.5078125,67525.4765625,67531.5625,766400512,0.0,0.0
2024-06-11 08:00:00+00:00,67536.625,67587.0078125,67311.28125,67497.359375,899973120,0.0,0.0
2024-06-11 09:00:00+00:00,67492.9453125,67610.6484375,66878.2734375,67098.140625,946282496,0.0,0.0
2024-06-11 10:00:00+00:00,67054.0703125,67229.5625,66800.4609375,66886.6875,0,0.0,0.0
2024-06-11 11:00:00+00:00,66901.4296875,67049.203125,66763.25,66818.703125,994654208,0.0,0.0
2024-06-11 12:00:00+00:00,66815.421875,67102.6015625,66759.671875,66993.7578125,878739456,0.0,0.0
2024-06-11 13:00:00+00:00,66991.625,67233.7109375,66615.8203125,66705.875,1035534336,0.0,0.0
2024-06-11 14:00:00+00:00,66765.3828125,67059.984375,66765.3828125,66867.71875,558929920,0.0,0.0
2024-06-11 15:00:00+00:00,66833.5625,67021.984375,66123.6015625,66246.6015625,874665984,0.0,0.0
2024-06-11 16:00:00+00:00,66203.4609375,66691.34375,66203.4609375,66435.8125,707944448,0.0,0.0
2024-06-11 17:00:00+00:00,66455.734375,66750.6875,66197.0703125,66750.6875,733630464,0.0,0.0
2024-06-11 18:00:00+00:00,66743.8671875,67203.7265625,66636.2421875,67079.1015625,476729344,0.0,0.0
2024-06-11 19:00:00+00:00,67099.984375,67562.9140625,67097.375,67486.09375,183193600,0.0,0.0
2024-06-11 20:00:00+00:00,67383.203125,67460.6171875,67198.7578125,67233.9609375,0,0.0,0.0
2024-06-11 21:00:00+00:00,67259.171875,67380.09375,67212.6953125,67380.09375,19939328,0.0,0.0
2024-06-11 22:00:00+00:00,67383.140625,67568.1328125,67319.65625,67356.109375,113139712,0.0,0.0
2024-06-11 23:00:00+00:00,67360.2890625,67571.0859375,67319.609375,67347.59375,125673472,0.0,0.0
2024-06-12 00:00:00+00:00,67321.375,67402.140625,67184.28125,67195.71875,53207040,0.0,0.0
2024-06-12 01:00:00+00:00,67195.71875,67230.1796875,66902.453125,67082.2421875,0,0.0,0.0
2024-06-12 02:00:00+00:00,67135.046875,67564.1796875,67133.203125,67405.3046875,0,0.0,0.0
2024-06-12 03:00:00+00:00,67402.796875,67469.03125,67334.8203125,67396.0703125,0,0.0,0.0
2024-06-12 04:00:00+00:00,67397.265625,67564.7890625,67385.234375,67443.453125,0,0.0,0.0
2024-06-12 05:00:00+00:00,67447.5,67469.1328125,67215.1171875,67240.296875,0,0.0,0.0
2024-06-12 06:00:00+00:00,67234.6328125,67356.109375,67234.6328125,67287.171875,0,0.0,0.0
2024-06-12 07:00:00+00:00,67279.34375,67447.765625,67234.8984375,67447.765625,0,0.0,0.0
2024-06-12 08:00:00+00:00,67433.5703125,67520.2421875,67385.5078125,67385.5078125,0,0.0,0.0
2024-06-12 09:00:00+00:00,67389.71875,67771.796875,67349.9921875,67756.9453125,0,0.0,0.0
2024-06-12 10:00:00+00:00,67744.0859375,68000.65625,67744.0859375,68000.65625,0,0.0,0.0
2024-06-12 11:00:00+00:00,67988.8984375,67988.8984375,67729.2109375,67751.953125,0,0.0,0.0
