mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
2.309922778016924e-05,0.003684587074933341,0.2251468096845931,5.077265642295244,-0.026874877330982372,-0.0018660652518089904,4.435671672275987e-05,0.0018778564576873435,0.030693629118156096,0.0,0.1
