mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.00011823501023799818,0.011613660668208797,-0.24341125810642758,7.2567563779769015,-0.09482212195978335,-0.005755209596892463,5.6276203622473986e-05,0.005642376080479572,0.06999986697629001,7.598593976527397e-26,0.1
