Date,Average_Cumulative_Return
2025-01-02 08:30:00+00:00,1.006619400476503
2025-01-02 08:40:00+00:00,1.0053935265195553
2025-01-02 08:50:00+00:00,1.0050973296952115
2025-01-02 09:00:00+00:00,1.0066384856874329
2025-01-02 09:10:00+00:00,1.0053038520461448
2025-01-02 09:20:00+00:00,1.0033892986781603
2025-01-02 09:30:00+00:00,1.0022659569320782
2025-01-02 09:40:00+00:00,1.0024871503399544
2025-01-02 09:50:00+00:00,0.99985695224644
2025-01-02 10:00:00+00:00,1.0013623479024774
2025-01-02 10:10:00+00:00,1.0019698432059843
2025-01-02 10:20:00+00:00,1.00162525389653
2025-01-02 10:30:00+00:00,1.0009348330055672
2025-01-02 10:40:00+00:00,1.0012318383170442
2025-01-02 10:50:00+00:00,1.000896049962754
2025-01-02 11:00:00+00:00,1.0006209384271536
2025-01-02 11:10:00+00:00,1.0015410730062755
2025-01-02 11:20:00+00:00,1.0019037538436142
2025-01-02 11:30:00+00:00,1.001095656522029
2025-01-02 11:40:00+00:00,1.0010922454284557
2025-01-02 11:50:00+00:00,1.001508004009476
2025-01-02 12:00:00+00:00,1.000938351795346
2025-01-02 12:10:00+00:00,1.0001777174880806
2025-01-02 12:20:00+00:00,1.0019972355782936
2025-01-02 12:30:00+00:00,1.001136004880162
2025-01-02 12:40:00+00:00,1.0001120415425513
2025-01-02 12:50:00+00:00,1.0012498040224833
2025-01-02 13:00:00+00:00,1.0007884600074635
2025-01-02 13:10:00+00:00,1.0032437435848593
2025-01-02 13:20:00+00:00,1.0028544182750818
2025-01-02 13:30:00+00:00,1.0028733279061994
2025-01-02 13:40:00+00:00,1.001017891748829
2025-01-02 13:50:00+00:00,1.0006955134991546
2025-01-02 14:00:00+00:00,0.9995096913341147
2025-01-02 14:10:00+00:00,0.9979136852860571
2025-01-02 14:20:00+00:00,0.999209775382907
2025-01-02 14:30:00+00:00,0.9981179449325023
2025-01-02 14:40:00+00:00,1.0035697048548673
2025-01-02 14:50:00+00:00,1.002267703302668
2025-01-02 15:00:00+00:00,1.0016937958331371
2025-01-02 15:10:00+00:00,1.0022004998932688
2025-01-02 15:20:00+00:00,1.0024356612514749
