mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.0034079158096899475,0.03381737239600388,0.5930936121411646,1.3156985874541811,-0.07576050836478032,-0.01692084928877291,0.0014141970083363375,0.018872973722435127,0.11649843968337503,6.097229735520217e-15,0.1
