mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.0027113948823248154,0.04942758580043475,-0.04928490288224732,0.5460896600572362,-0.14296736007269484,-0.023870963601053674,0.0006928086739632633,0.027831473409476892,0.12155768471420725,2.90262471148933e-20,0.1
