mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
1.8751271178015859e-06,0.0004870854423747614,-0.7612802850167055,24.91949387116932,-0.010375823725752475,-0.00022907927132873596,0.0,0.00022946156158587527,0.00421886781537566,0.0,0.1
