mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
1.8751271178015858e-05,0.004870854423747614,-0.7612802850167059,24.91949387116933,-0.10375823725752475,-0.0022907927132873596,0.0,0.0022946156158587527,0.0421886781537566,0.0,0.1
