mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.000117256547475585,0.0068153866396125536,-0.011833967926508038,7.407591452593809,-0.043696127195760326,-0.0027858780570566566,0.0002752205221785431,0.0032810820540003505,0.05652207910641849,1.9232277691187135e-24,0.1
