mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
0.0010051434401419505,0.03860770526865231,0.854923570491417,4.614206540834806,-0.10845010767802066,-0.017868294560692277,0.0008450066111036492,0.01717298024409608,0.17588425934382101,1.1269212486665273e-17,0.1
