mean,std,skew,kurtosis,min,25%,50%,75%,max,adf_p,kpss_p
-2.1133999805655315e-05,0.0029559036709890752,-1.6002887219650141,58.483017758258804,-0.07808530307165107,-0.0012427769847720427,2.4722999395265788e-05,0.0012219638901820318,0.05090949615105256,3.119391458054655e-30,0.1
